2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A8)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a8.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a8.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a8.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A8.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.203 [DEBUG] [Frame 0000] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:30:24.780 [DEBUG] [Frame 0583] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 52.2ms
2026-07-20 17:30:24.844 [DEBUG] [Frame 0584] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 35.5ms (3 crops) | Total: 64.1ms
2026-07-20 17:30:24.895 [DEBUG] [Frame 0585] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 50.9ms
2026-07-20 17:30:24.946 [DEBUG] [Frame 0586] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 51.2ms
2026-07-20 17:30:25.007 [DEBUG] [Frame 0587] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 34.5ms (3 crops) | Total: 61.3ms
2026-07-20 17:30:25.070 [DEBUG] [Frame 0588] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 34.2ms (3 crops) | Total: 62.8ms
2026-07-20 17:30:25.110 [DEBUG] [Frame 0589] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 40.1ms
2026-07-20 17:30:25.149 [DEBUG] [Frame 0590] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 38.7ms
2026-07-20 17:30:25.188 [DEBUG] [Frame 0591] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 39.3ms
2026-07-20 17:30:25.226 [DEBUG] [Frame 0592] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.2ms
2026-07-20 17:30:25.265 [DEBUG] [Frame 0593] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 38.9ms
2026-07-20 17:30:25.302 [DEBUG] [Frame 0594] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 36.8ms
2026-07-20 17:30:25.339 [DEBUG] [Frame 0595] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 37.6ms
2026-07-20 17:30:25.389 [DEBUG] [Frame 0596] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 50.1ms
2026-07-20 17:30:25.438 [DEBUG] [Frame 0597] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 22.1ms (2 crops) | Total: 48.3ms
2026-07-20 17:30:25.475 [DEBUG] [Frame 0598] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 36.8ms
2026-07-20 17:30:25.538 [DEBUG] [Frame 0599] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 35.5ms (3 crops) | Total: 63.9ms
2026-07-20 17:30:25.590 [DEBUG] [Frame 0600] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 51.5ms
2026-07-20 17:30:25.639 [DEBUG] [Frame 0601] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 49.3ms
2026-07-20 17:30:25.676 [DEBUG] [Frame 0602] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 36.8ms
2026-07-20 17:30:25.739 [DEBUG] [Frame 0603] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 62.4ms
2026-07-20 17:30:25.799 [DEBUG] [Frame 0604] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 33.4ms (3 crops) | Total: 60.3ms
2026-07-20 17:30:25.837 [DEBUG] [Frame 0605] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 37.9ms
2026-07-20 17:30:25.902 [DEBUG] [Frame 0606] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 36.0ms (3 crops) | Total: 65.0ms
2026-07-20 17:30:25.964 [DEBUG] [Frame 0607] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 62.0ms
2026-07-20 17:30:26.029 [DEBUG] [Frame 0608] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 65.0ms
2026-07-20 17:30:26.093 [DEBUG] [Frame 0609] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 64.3ms
2026-07-20 17:30:26.144 [DEBUG] [Frame 0610] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:26.206 [DEBUG] [Frame 0611] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 62.3ms
2026-07-20 17:30:26.246 [DEBUG] [Frame 0612] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 39.9ms
2026-07-20 17:30:26.309 [DEBUG] [Frame 0613] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 62.3ms
2026-07-20 17:30:26.348 [DEBUG] [Frame 0614] Decode(GPU): 12.1ms | Preprocess: 1.0ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:26.388 [DEBUG] [Frame 0615] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 40.1ms
2026-07-20 17:30:26.452 [DEBUG] [Frame 0616] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 64.3ms
2026-07-20 17:30:26.514 [DEBUG] [Frame 0617] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 61.4ms
2026-07-20 17:30:26.553 [DEBUG] [Frame 0618] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 39.3ms
2026-07-20 17:30:26.604 [DEBUG] [Frame 0619] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.5ms
2026-07-20 17:30:26.656 [DEBUG] [Frame 0620] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:26.709 [DEBUG] [Frame 0621] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 53.7ms
2026-07-20 17:30:26.759 [DEBUG] [Frame 0622] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 49.8ms
2026-07-20 17:30:26.808 [DEBUG] [Frame 0623] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 48.7ms
2026-07-20 17:30:26.872 [DEBUG] [Frame 0624] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 64.4ms
2026-07-20 17:30:26.913 [DEBUG] [Frame 0625] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 41.1ms
2026-07-20 17:30:26.976 [DEBUG] [Frame 0626] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 62.7ms
2026-07-20 17:30:27.015 [DEBUG] [Frame 0627] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 38.7ms
2026-07-20 17:30:27.053 [DEBUG] [Frame 0628] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:27.102 [DEBUG] [Frame 0629] Decode(GPU): 10.2ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 49.0ms
2026-07-20 17:30:27.153 [DEBUG] [Frame 0630] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 51.0ms
2026-07-20 17:30:27.204 [DEBUG] [Frame 0631] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 51.4ms
2026-07-20 17:30:27.255 [DEBUG] [Frame 0632] Decode(GPU): 12.7ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 22.3ms (2 crops) | Total: 51.0ms
2026-07-20 17:30:27.306 [DEBUG] [Frame 0633] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.5ms (2 crops) | Total: 51.4ms
2026-07-20 17:30:27.369 [DEBUG] [Frame 0634] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 62.7ms
2026-07-20 17:30:27.419 [DEBUG] [Frame 0635] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 22.1ms (2 crops) | Total: 49.7ms
2026-07-20 17:30:27.457 [DEBUG] [Frame 0636] Decode(GPU): 10.2ms | Preprocess: 1.5ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.3ms
2026-07-20 17:30:27.519 [DEBUG] [Frame 0637] Decode(GPU): 10.8ms | Preprocess: 1.0ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 34.0ms (3 crops) | Total: 61.6ms
2026-07-20 17:30:27.558 [DEBUG] [Frame 0638] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 39.5ms
2026-07-20 17:30:27.609 [DEBUG] [Frame 0639] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:27.660 [DEBUG] [Frame 0640] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 50.6ms
2026-07-20 17:30:27.698 [DEBUG] [Frame 0641] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.2ms
2026-07-20 17:30:27.762 [DEBUG] [Frame 0642] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 35.5ms (3 crops) | Total: 64.3ms
2026-07-20 17:30:27.812 [DEBUG] [Frame 0643] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 50.0ms
2026-07-20 17:30:27.864 [DEBUG] [Frame 0644] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 23.4ms (2 crops) | Total: 51.9ms
2026-07-20 17:30:27.902 [DEBUG] [Frame 0645] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:27.954 [DEBUG] [Frame 0646] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 51.4ms
2026-07-20 17:30:27.991 [DEBUG] [Frame 0647] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 37.8ms
2026-07-20 17:30:28.042 [DEBUG] [Frame 0648] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 22.8ms (2 crops) | Total: 50.4ms
2026-07-20 17:30:28.080 [DEBUG] [Frame 0649] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:28.119 [DEBUG] [Frame 0650] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 39.0ms
2026-07-20 17:30:28.183 [DEBUG] [Frame 0651] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 64.3ms
2026-07-20 17:30:28.247 [DEBUG] [Frame 0652] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 35.0ms (3 crops) | Total: 63.3ms
2026-07-20 17:30:28.309 [DEBUG] [Frame 0653] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 62.6ms
2026-07-20 17:30:28.348 [DEBUG] [Frame 0654] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 38.4ms
2026-07-20 17:30:28.385 [DEBUG] [Frame 0655] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 37.7ms
2026-07-20 17:30:28.448 [DEBUG] [Frame 0656] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 62.4ms
2026-07-20 17:30:28.499 [DEBUG] [Frame 0657] Decode(GPU): 11.0ms | Preprocess: 1.3ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 51.8ms
2026-07-20 17:30:28.562 [DEBUG] [Frame 0658] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 33.4ms (3 crops) | Total: 63.0ms
2026-07-20 17:30:28.626 [DEBUG] [Frame 0659] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 63.5ms
2026-07-20 17:30:28.690 [DEBUG] [Frame 0660] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 35.3ms (3 crops) | Total: 64.4ms
2026-07-20 17:30:28.752 [DEBUG] [Frame 0661] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 34.2ms (3 crops) | Total: 62.0ms
2026-07-20 17:30:28.803 [DEBUG] [Frame 0662] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.2ms
2026-07-20 17:30:28.866 [DEBUG] [Frame 0663] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 62.9ms
2026-07-20 17:30:28.918 [DEBUG] [Frame 0664] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:28.956 [DEBUG] [Frame 0665] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 38.1ms
2026-07-20 17:30:28.995 [DEBUG] [Frame 0666] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 39.7ms
2026-07-20 17:30:29.047 [DEBUG] [Frame 0667] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 23.7ms (2 crops) | Total: 51.7ms
2026-07-20 17:30:29.107 [DEBUG] [Frame 0668] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 33.1ms (3 crops) | Total: 60.0ms
2026-07-20 17:30:29.147 [DEBUG] [Frame 0669] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 39.8ms
2026-07-20 17:30:29.187 [DEBUG] [Frame 0670] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 40.0ms
2026-07-20 17:30:29.226 [DEBUG] [Frame 0671] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.9ms
2026-07-20 17:30:29.289 [DEBUG] [Frame 0672] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 34.2ms (3 crops) | Total: 63.6ms
2026-07-20 17:30:29.353 [DEBUG] [Frame 0673] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.4ms
2026-07-20 17:30:29.391 [DEBUG] [Frame 0674] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.5ms
2026-07-20 17:30:29.454 [DEBUG] [Frame 0675] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 33.9ms (3 crops) | Total: 63.2ms
2026-07-20 17:30:29.517 [DEBUG] [Frame 0676] Decode(GPU): 11.1ms | Preprocess: 1.4ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 62.9ms
2026-07-20 17:30:29.579 [DEBUG] [Frame 0677] Decode(GPU): 10.3ms | Preprocess: 1.5ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 62.0ms
2026-07-20 17:30:29.631 [DEBUG] [Frame 0678] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 51.7ms
2026-07-20 17:30:29.682 [DEBUG] [Frame 0679] Decode(GPU): 12.6ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 23.0ms (2 crops) | Total: 50.7ms
2026-07-20 17:30:29.732 [DEBUG] [Frame 0680] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 50.5ms
2026-07-20 17:30:29.770 [DEBUG] [Frame 0681] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 37.7ms
2026-07-20 17:30:29.835 [DEBUG] [Frame 0682] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 35.0ms (3 crops) | Total: 65.1ms
2026-07-20 17:30:29.898 [DEBUG] [Frame 0683] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 34.4ms (3 crops) | Total: 62.7ms
2026-07-20 17:30:29.935 [DEBUG] [Frame 0684] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 37.4ms
2026-07-20 17:30:29.986 [DEBUG] [Frame 0685] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 51.4ms
2026-07-20 17:30:30.024 [DEBUG] [Frame 0686] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:30.062 [DEBUG] [Frame 0687] Decode(GPU): 11.5ms | Preprocess: 1.3ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 37.5ms
2026-07-20 17:30:30.111 [DEBUG] [Frame 0688] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 48.9ms
2026-07-20 17:30:30.149 [DEBUG] [Frame 0689] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.5ms (1 crops) | Total: 38.4ms
2026-07-20 17:30:30.215 [DEBUG] [Frame 0690] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 65.7ms
2026-07-20 17:30:30.254 [DEBUG] [Frame 0691] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 39.5ms
2026-07-20 17:30:30.318 [DEBUG] [Frame 0692] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 35.2ms (3 crops) | Total: 63.9ms
2026-07-20 17:30:30.380 [DEBUG] [Frame 0693] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 34.4ms (3 crops) | Total: 61.4ms
2026-07-20 17:30:30.417 [DEBUG] [Frame 0694] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.5ms
2026-07-20 17:30:30.481 [DEBUG] [Frame 0695] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 63.6ms
2026-07-20 17:30:30.544 [DEBUG] [Frame 0696] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 35.6ms (3 crops) | Total: 63.2ms
2026-07-20 17:30:30.609 [DEBUG] [Frame 0697] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a8): 12.9ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 64.6ms
2026-07-20 17:30:30.649 [DEBUG] [Frame 0698] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 12.0ms (1 crops) | Total: 40.5ms
2026-07-20 17:30:30.688 [DEBUG] [Frame 0699] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:30.740 [DEBUG] [Frame 0700] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 22.9ms (2 crops) | Total: 52.1ms
2026-07-20 17:30:30.791 [DEBUG] [Frame 0701] Decode(GPU): 11.7ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 23.9ms (2 crops) | Total: 50.8ms
2026-07-20 17:30:30.842 [DEBUG] [Frame 0702] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.4ms
2026-07-20 17:30:30.906 [DEBUG] [Frame 0703] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 63.3ms
2026-07-20 17:30:30.954 [DEBUG] [Frame 0704] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 48.7ms
