2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.210 [DEBUG] [Frame 0000] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:31.896 [DEBUG] [Frame 0597] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 49.2ms
2026-07-20 17:30:31.976 [DEBUG] [Frame 0598] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 79.5ms
2026-07-20 17:30:32.023 [DEBUG] [Frame 0599] Decode(GPU): 10.4ms | Preprocess: 1.5ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.0ms
2026-07-20 17:30:32.084 [DEBUG] [Frame 0600] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 61.0ms
2026-07-20 17:30:32.147 [DEBUG] [Frame 0601] Decode(GPU): 12.7ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 63.6ms
2026-07-20 17:30:32.210 [DEBUG] [Frame 0602] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 62.6ms
2026-07-20 17:30:32.258 [DEBUG] [Frame 0603] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 47.9ms
2026-07-20 17:30:32.337 [DEBUG] [Frame 0604] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 79.3ms
2026-07-20 17:30:32.419 [DEBUG] [Frame 0605] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 81.7ms
2026-07-20 17:30:32.497 [DEBUG] [Frame 0606] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 44.3ms (3 crops) | Total: 78.3ms
2026-07-20 17:30:32.576 [DEBUG] [Frame 0607] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 79.1ms
2026-07-20 17:30:32.625 [DEBUG] [Frame 0608] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 48.3ms
2026-07-20 17:30:32.685 [DEBUG] [Frame 0609] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 60.8ms
2026-07-20 17:30:32.762 [DEBUG] [Frame 0610] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 45.3ms (3 crops) | Total: 77.1ms
2026-07-20 17:30:32.810 [DEBUG] [Frame 0611] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 48.0ms
2026-07-20 17:30:32.874 [DEBUG] [Frame 0612] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 63.2ms
2026-07-20 17:30:32.936 [DEBUG] [Frame 0613] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 62.4ms
2026-07-20 17:30:33.018 [DEBUG] [Frame 0614] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 19.0ms | DINOv2(w8a16): 46.2ms (3 crops) | Total: 81.6ms
2026-07-20 17:30:33.082 [DEBUG] [Frame 0615] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 29.4ms (2 crops) | Total: 64.2ms
2026-07-20 17:30:33.128 [DEBUG] [Frame 0616] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 45.9ms
2026-07-20 17:30:33.176 [DEBUG] [Frame 0617] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 48.0ms
2026-07-20 17:30:33.256 [DEBUG] [Frame 0618] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 80.0ms
2026-07-20 17:30:33.318 [DEBUG] [Frame 0619] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 62.7ms
2026-07-20 17:30:33.399 [DEBUG] [Frame 0620] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 47.1ms (3 crops) | Total: 80.6ms
2026-07-20 17:30:33.462 [DEBUG] [Frame 0621] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 63.2ms
2026-07-20 17:30:33.511 [DEBUG] [Frame 0622] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 48.4ms
2026-07-20 17:30:33.574 [DEBUG] [Frame 0623] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 63.5ms
2026-07-20 17:30:33.654 [DEBUG] [Frame 0624] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 79.9ms
2026-07-20 17:30:33.701 [DEBUG] [Frame 0625] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 46.5ms
2026-07-20 17:30:33.750 [DEBUG] [Frame 0626] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 49.0ms
2026-07-20 17:30:33.798 [DEBUG] [Frame 0627] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 48.6ms
2026-07-20 17:30:33.878 [DEBUG] [Frame 0628] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 79.6ms
2026-07-20 17:30:33.924 [DEBUG] [Frame 0629] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 46.7ms
2026-07-20 17:30:33.972 [DEBUG] [Frame 0630] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.3ms
2026-07-20 17:30:34.019 [DEBUG] [Frame 0631] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 46.8ms
2026-07-20 17:30:34.098 [DEBUG] [Frame 0632] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 78.9ms
2026-07-20 17:30:34.161 [DEBUG] [Frame 0633] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 63.3ms
2026-07-20 17:30:34.209 [DEBUG] [Frame 0634] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 47.8ms
2026-07-20 17:30:34.257 [DEBUG] [Frame 0635] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 48.0ms
2026-07-20 17:30:34.318 [DEBUG] [Frame 0636] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 61.1ms
2026-07-20 17:30:34.367 [DEBUG] [Frame 0637] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 49.1ms
2026-07-20 17:30:34.430 [DEBUG] [Frame 0638] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 63.3ms
2026-07-20 17:30:34.477 [DEBUG] [Frame 0639] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 46.6ms
2026-07-20 17:30:34.525 [DEBUG] [Frame 0640] Decode(GPU): 11.6ms | Preprocess: 1.1ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 48.2ms
2026-07-20 17:30:34.605 [DEBUG] [Frame 0641] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 80.3ms
2026-07-20 17:30:34.683 [DEBUG] [Frame 0642] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 44.3ms (3 crops) | Total: 77.3ms
2026-07-20 17:30:34.731 [DEBUG] [Frame 0643] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 48.5ms
2026-07-20 17:30:34.794 [DEBUG] [Frame 0644] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 63.4ms
2026-07-20 17:30:34.856 [DEBUG] [Frame 0645] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 61.3ms
2026-07-20 17:30:34.935 [DEBUG] [Frame 0646] Decode(GPU): 11.6ms | Preprocess: 1.5ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 79.7ms
2026-07-20 17:30:34.982 [DEBUG] [Frame 0647] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.8ms
2026-07-20 17:30:35.046 [DEBUG] [Frame 0648] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.1ms (2 crops) | Total: 64.2ms
2026-07-20 17:30:35.109 [DEBUG] [Frame 0649] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 62.9ms
2026-07-20 17:30:35.190 [DEBUG] [Frame 0650] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 46.3ms (3 crops) | Total: 80.6ms
2026-07-20 17:30:35.252 [DEBUG] [Frame 0651] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 62.3ms
2026-07-20 17:30:35.314 [DEBUG] [Frame 0652] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 62.2ms
2026-07-20 17:30:35.362 [DEBUG] [Frame 0653] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 47.2ms
2026-07-20 17:30:35.409 [DEBUG] [Frame 0654] Decode(GPU): 12.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 47.8ms
2026-07-20 17:30:35.488 [DEBUG] [Frame 0655] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:35.570 [DEBUG] [Frame 0656] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 81.6ms
2026-07-20 17:30:35.632 [DEBUG] [Frame 0657] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 62.2ms
2026-07-20 17:30:35.711 [DEBUG] [Frame 0658] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 44.7ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:35.789 [DEBUG] [Frame 0659] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 44.7ms (3 crops) | Total: 77.5ms
2026-07-20 17:30:35.866 [DEBUG] [Frame 0660] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 17.2ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 77.5ms
2026-07-20 17:30:35.912 [DEBUG] [Frame 0661] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 45.8ms
2026-07-20 17:30:35.975 [DEBUG] [Frame 0662] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 62.4ms
2026-07-20 17:30:36.054 [DEBUG] [Frame 0663] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 47.0ms (3 crops) | Total: 79.1ms
2026-07-20 17:30:36.101 [DEBUG] [Frame 0664] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.1ms
2026-07-20 17:30:36.164 [DEBUG] [Frame 0665] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 31.1ms (2 crops) | Total: 63.2ms
2026-07-20 17:30:36.227 [DEBUG] [Frame 0666] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 30.1ms (2 crops) | Total: 63.2ms
2026-07-20 17:30:36.308 [DEBUG] [Frame 0667] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 80.4ms
2026-07-20 17:30:36.355 [DEBUG] [Frame 0668] Decode(GPU): 10.2ms | Preprocess: 1.2ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.0ms
2026-07-20 17:30:36.435 [DEBUG] [Frame 0669] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 80.8ms
2026-07-20 17:30:36.516 [DEBUG] [Frame 0670] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 46.9ms (3 crops) | Total: 81.0ms
2026-07-20 17:30:36.565 [DEBUG] [Frame 0671] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.2ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 48.1ms
2026-07-20 17:30:36.611 [DEBUG] [Frame 0672] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 46.0ms
2026-07-20 17:30:36.672 [DEBUG] [Frame 0673] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 61.1ms
2026-07-20 17:30:36.749 [DEBUG] [Frame 0674] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 44.7ms (3 crops) | Total: 77.7ms
2026-07-20 17:30:36.811 [DEBUG] [Frame 0675] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 61.2ms
2026-07-20 17:30:36.888 [DEBUG] [Frame 0676] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 77.7ms
2026-07-20 17:30:36.952 [DEBUG] [Frame 0677] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 63.6ms
2026-07-20 17:30:37.012 [DEBUG] [Frame 0678] Decode(GPU): 10.2ms | Preprocess: 1.0ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 60.3ms
2026-07-20 17:30:37.089 [DEBUG] [Frame 0679] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 76.7ms
2026-07-20 17:30:37.153 [DEBUG] [Frame 0680] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 63.7ms
2026-07-20 17:30:37.201 [DEBUG] [Frame 0681] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 15.7ms (1 crops) | Total: 48.4ms
2026-07-20 17:30:37.280 [DEBUG] [Frame 0682] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 79.1ms
2026-07-20 17:30:37.329 [DEBUG] [Frame 0683] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 48.5ms
2026-07-20 17:30:37.376 [DEBUG] [Frame 0684] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 47.5ms
2026-07-20 17:30:37.439 [DEBUG] [Frame 0685] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 30.1ms (2 crops) | Total: 62.7ms
2026-07-20 17:30:37.519 [DEBUG] [Frame 0686] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 45.3ms (3 crops) | Total: 79.9ms
2026-07-20 17:30:37.568 [DEBUG] [Frame 0687] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 15.4ms (1 crops) | Total: 49.2ms
2026-07-20 17:30:37.615 [DEBUG] [Frame 0688] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 46.9ms
2026-07-20 17:30:37.661 [DEBUG] [Frame 0689] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 46.4ms
2026-07-20 17:30:37.740 [DEBUG] [Frame 0690] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 78.6ms
2026-07-20 17:30:37.818 [DEBUG] [Frame 0691] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 45.2ms (3 crops) | Total: 78.5ms
2026-07-20 17:30:37.896 [DEBUG] [Frame 0692] Decode(GPU): 10.7ms | Preprocess: 1.5ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 77.8ms
2026-07-20 17:30:37.942 [DEBUG] [Frame 0693] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 14.7ms (1 crops) | Total: 45.3ms
2026-07-20 17:30:38.019 [DEBUG] [Frame 0694] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 45.8ms (3 crops) | Total: 77.6ms
2026-07-20 17:30:38.066 [DEBUG] [Frame 0695] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 47.1ms
2026-07-20 17:30:38.128 [DEBUG] [Frame 0696] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 61.7ms
2026-07-20 17:30:38.192 [DEBUG] [Frame 0697] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.2ms (2 crops) | Total: 64.0ms
2026-07-20 17:30:38.273 [DEBUG] [Frame 0698] Decode(GPU): 11.8ms | Preprocess: 1.0ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 46.0ms (3 crops) | Total: 80.9ms
2026-07-20 17:30:38.321 [DEBUG] [Frame 0699] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 48.3ms
2026-07-20 17:30:38.401 [DEBUG] [Frame 0700] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 79.9ms
2026-07-20 17:30:38.464 [DEBUG] [Frame 0701] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 62.6ms
2026-07-20 17:30:38.528 [DEBUG] [Frame 0702] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 64.5ms
2026-07-20 17:30:38.577 [DEBUG] [Frame 0703] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 48.5ms
2026-07-20 17:30:38.641 [DEBUG] [Frame 0704] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a16): 18.7ms | DINOv2(w8a16): 30.8ms (2 crops) | Total: 64.4ms
2026-07-20 17:30:38.688 [DEBUG] [Frame 0705] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 47.1ms
2026-07-20 17:30:38.771 [DEBUG] [Frame 0706] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 82.3ms
2026-07-20 17:30:38.831 [DEBUG] [Frame 0707] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 60.1ms
2026-07-20 17:30:38.910 [DEBUG] [Frame 0708] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 46.2ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:38.988 [DEBUG] [Frame 0709] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 78.0ms
2026-07-20 17:30:39.036 [DEBUG] [Frame 0710] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 48.0ms
2026-07-20 17:30:39.098 [DEBUG] [Frame 0711] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 62.6ms
2026-07-20 17:30:39.144 [DEBUG] [Frame 0712] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 45.5ms
2026-07-20 17:30:39.223 [DEBUG] [Frame 0713] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 46.5ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:39.270 [DEBUG] [Frame 0714] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 47.3ms
2026-07-20 17:30:39.335 [DEBUG] [Frame 0715] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 29.8ms (2 crops) | Total: 64.5ms
2026-07-20 17:30:39.417 [DEBUG] [Frame 0716] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 46.3ms (3 crops) | Total: 82.0ms
2026-07-20 17:30:39.478 [DEBUG] [Frame 0717] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 29.9ms (2 crops) | Total: 61.0ms
2026-07-20 17:30:39.540 [DEBUG] [Frame 0718] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 18.0ms | DINOv2(w8a16): 30.7ms (2 crops) | Total: 62.5ms
