2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: FP16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_fp16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_fp16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_fp16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for FP16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.218 [DEBUG] [Frame 0000] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2: Skipped | Total: 38.4ms
2026-07-20 17:30:35.649 [DEBUG] [Frame 0524] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 63.1ms
2026-07-20 17:30:35.710 [DEBUG] [Frame 0525] Decode(GPU): 11.3ms | Preprocess: 1.5ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.3ms
2026-07-20 17:30:35.795 [DEBUG] [Frame 0526] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 84.8ms
2026-07-20 17:30:35.855 [DEBUG] [Frame 0527] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 60.3ms
2026-07-20 17:30:35.917 [DEBUG] [Frame 0528] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 61.7ms
2026-07-20 17:30:35.978 [DEBUG] [Frame 0529] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 61.7ms
2026-07-20 17:30:36.041 [DEBUG] [Frame 0530] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(fp16): 26.2ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.6ms
2026-07-20 17:30:36.102 [DEBUG] [Frame 0531] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 61.5ms
2026-07-20 17:30:36.163 [DEBUG] [Frame 0532] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 60.6ms
2026-07-20 17:30:36.249 [DEBUG] [Frame 0533] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 45.6ms (2 crops) | Total: 86.4ms
2026-07-20 17:30:36.357 [DEBUG] [Frame 0534] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 107.3ms
2026-07-20 17:30:36.440 [DEBUG] [Frame 0535] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 83.4ms
2026-07-20 17:30:36.504 [DEBUG] [Frame 0536] Decode(GPU): 12.7ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 63.8ms
2026-07-20 17:30:36.611 [DEBUG] [Frame 0537] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 67.0ms (3 crops) | Total: 106.5ms
2026-07-20 17:30:36.672 [DEBUG] [Frame 0538] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 61.4ms
2026-07-20 17:30:36.782 [DEBUG] [Frame 0539] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 66.7ms (3 crops) | Total: 109.8ms
2026-07-20 17:30:36.869 [DEBUG] [Frame 0540] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 45.9ms (2 crops) | Total: 87.5ms
2026-07-20 17:30:36.954 [DEBUG] [Frame 0541] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 45.6ms (2 crops) | Total: 84.8ms
2026-07-20 17:30:37.017 [DEBUG] [Frame 0542] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 62.8ms
2026-07-20 17:30:37.104 [DEBUG] [Frame 0543] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 87.0ms
2026-07-20 17:30:37.165 [DEBUG] [Frame 0544] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 61.2ms
2026-07-20 17:30:37.250 [DEBUG] [Frame 0545] Decode(GPU): 11.9ms | Preprocess: 1.5ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 85.2ms
2026-07-20 17:30:37.312 [DEBUG] [Frame 0546] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 61.6ms
2026-07-20 17:30:37.374 [DEBUG] [Frame 0547] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.1ms
2026-07-20 17:30:37.462 [DEBUG] [Frame 0548] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 46.0ms (2 crops) | Total: 88.5ms
2026-07-20 17:30:37.524 [DEBUG] [Frame 0549] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 62.1ms
2026-07-20 17:30:37.634 [DEBUG] [Frame 0550] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 109.8ms
2026-07-20 17:30:37.744 [DEBUG] [Frame 0551] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 110.2ms
2026-07-20 17:30:37.854 [DEBUG] [Frame 0552] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 68.8ms (3 crops) | Total: 109.2ms
2026-07-20 17:30:37.939 [DEBUG] [Frame 0553] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 85.8ms
2026-07-20 17:30:38.048 [DEBUG] [Frame 0554] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 109.1ms
2026-07-20 17:30:38.158 [DEBUG] [Frame 0555] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 68.2ms (3 crops) | Total: 109.4ms
2026-07-20 17:30:38.266 [DEBUG] [Frame 0556] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 67.0ms (3 crops) | Total: 108.4ms
2026-07-20 17:30:38.350 [DEBUG] [Frame 0557] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 83.8ms
2026-07-20 17:30:38.458 [DEBUG] [Frame 0558] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 108.2ms
2026-07-20 17:30:38.519 [DEBUG] [Frame 0559] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 61.0ms
2026-07-20 17:30:38.603 [DEBUG] [Frame 0560] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 44.2ms (2 crops) | Total: 83.3ms
2026-07-20 17:30:38.710 [DEBUG] [Frame 0561] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 107.7ms
2026-07-20 17:30:38.797 [DEBUG] [Frame 0562] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 45.6ms (2 crops) | Total: 86.6ms
2026-07-20 17:30:38.882 [DEBUG] [Frame 0563] Decode(GPU): 11.5ms | Preprocess: 1.0ms | YOLO(fp16): 24.6ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 84.7ms
2026-07-20 17:30:38.992 [DEBUG] [Frame 0564] Decode(GPU): 12.2ms | Preprocess: 1.1ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 110.1ms
2026-07-20 17:30:39.055 [DEBUG] [Frame 0565] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(fp16): 26.3ms | DINOv2(fp16): 22.0ms (1 crops) | Total: 63.5ms
2026-07-20 17:30:39.117 [DEBUG] [Frame 0566] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.5ms
2026-07-20 17:30:39.202 [DEBUG] [Frame 0567] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 44.3ms (2 crops) | Total: 84.8ms
2026-07-20 17:30:39.311 [DEBUG] [Frame 0568] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 109.8ms
2026-07-20 17:30:39.373 [DEBUG] [Frame 0569] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 61.3ms
2026-07-20 17:30:39.459 [DEBUG] [Frame 0570] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 44.6ms (2 crops) | Total: 85.9ms
2026-07-20 17:30:39.567 [DEBUG] [Frame 0571] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 68.2ms (3 crops) | Total: 108.4ms
2026-07-20 17:30:39.677 [DEBUG] [Frame 0572] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 110.2ms
2026-07-20 17:30:39.786 [DEBUG] [Frame 0573] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 68.8ms (3 crops) | Total: 108.5ms
2026-07-20 17:30:39.848 [DEBUG] [Frame 0574] Decode(GPU): 10.4ms | Preprocess: 1.1ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 62.7ms
2026-07-20 17:30:39.959 [DEBUG] [Frame 0575] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 110.3ms
2026-07-20 17:30:40.045 [DEBUG] [Frame 0576] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 86.8ms
2026-07-20 17:30:40.108 [DEBUG] [Frame 0577] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.9ms
2026-07-20 17:30:40.193 [DEBUG] [Frame 0578] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 84.8ms
2026-07-20 17:30:40.280 [DEBUG] [Frame 0579] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(fp16): 26.0ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 86.5ms
2026-07-20 17:30:40.367 [DEBUG] [Frame 0580] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(fp16): 26.4ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 86.9ms
2026-07-20 17:30:40.452 [DEBUG] [Frame 0581] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 44.4ms (2 crops) | Total: 85.1ms
2026-07-20 17:30:40.538 [DEBUG] [Frame 0582] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 44.0ms (2 crops) | Total: 85.9ms
2026-07-20 17:30:40.647 [DEBUG] [Frame 0583] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 66.3ms (3 crops) | Total: 109.0ms
2026-07-20 17:30:40.755 [DEBUG] [Frame 0584] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 67.7ms (3 crops) | Total: 108.1ms
2026-07-20 17:30:40.863 [DEBUG] [Frame 0585] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 108.8ms
2026-07-20 17:30:40.973 [DEBUG] [Frame 0586] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 66.7ms (3 crops) | Total: 109.8ms
2026-07-20 17:30:41.036 [DEBUG] [Frame 0587] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.7ms
2026-07-20 17:30:41.122 [DEBUG] [Frame 0588] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 44.6ms (2 crops) | Total: 86.1ms
2026-07-20 17:30:41.207 [DEBUG] [Frame 0589] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 84.7ms
2026-07-20 17:30:41.269 [DEBUG] [Frame 0590] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.5ms
2026-07-20 17:30:41.330 [DEBUG] [Frame 0591] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.1ms
2026-07-20 17:30:41.440 [DEBUG] [Frame 0592] Decode(GPU): 12.5ms | Preprocess: 1.5ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 66.5ms (3 crops) | Total: 109.2ms
2026-07-20 17:30:41.547 [DEBUG] [Frame 0593] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 67.4ms (3 crops) | Total: 107.2ms
2026-07-20 17:30:41.654 [DEBUG] [Frame 0594] Decode(GPU): 10.5ms | Preprocess: 1.5ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 66.2ms (3 crops) | Total: 107.3ms
2026-07-20 17:30:41.716 [DEBUG] [Frame 0595] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.1ms (1 crops) | Total: 61.5ms
2026-07-20 17:30:41.825 [DEBUG] [Frame 0596] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 67.6ms (3 crops) | Total: 109.3ms
2026-07-20 17:30:41.910 [DEBUG] [Frame 0597] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 85.3ms
2026-07-20 17:30:41.995 [DEBUG] [Frame 0598] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 84.6ms
2026-07-20 17:30:42.057 [DEBUG] [Frame 0599] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.7ms
2026-07-20 17:30:42.144 [DEBUG] [Frame 0600] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 86.3ms
2026-07-20 17:30:42.205 [DEBUG] [Frame 0601] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(fp16): 24.5ms | DINOv2(fp16): 22.2ms (1 crops) | Total: 60.8ms
2026-07-20 17:30:42.288 [DEBUG] [Frame 0602] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(fp16): 24.4ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 83.7ms
2026-07-20 17:30:42.351 [DEBUG] [Frame 0603] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.3ms
2026-07-20 17:30:42.461 [DEBUG] [Frame 0604] Decode(GPU): 11.9ms | Preprocess: 1.0ms | YOLO(fp16): 25.0ms | DINOv2(fp16): 68.8ms (3 crops) | Total: 110.2ms
2026-07-20 17:30:42.523 [DEBUG] [Frame 0605] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 22.6ms (1 crops) | Total: 62.5ms
2026-07-20 17:30:42.631 [DEBUG] [Frame 0606] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 66.8ms (3 crops) | Total: 107.7ms
2026-07-20 17:30:42.742 [DEBUG] [Frame 0607] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 110.8ms
2026-07-20 17:30:42.849 [DEBUG] [Frame 0608] Decode(GPU): 11.8ms | Preprocess: 1.3ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 66.2ms (3 crops) | Total: 106.8ms
2026-07-20 17:30:42.956 [DEBUG] [Frame 0609] Decode(GPU): 12.4ms | Preprocess: 1.0ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 66.2ms (3 crops) | Total: 107.6ms
2026-07-20 17:30:43.018 [DEBUG] [Frame 0610] Decode(GPU): 10.9ms | Preprocess: 1.2ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 61.6ms
2026-07-20 17:30:43.127 [DEBUG] [Frame 0611] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(fp16): 24.7ms | DINOv2(fp16): 67.8ms (3 crops) | Total: 109.1ms
2026-07-20 17:30:43.189 [DEBUG] [Frame 0612] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 61.7ms
2026-07-20 17:30:43.251 [DEBUG] [Frame 0613] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.6ms
2026-07-20 17:30:43.360 [DEBUG] [Frame 0614] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 67.1ms (3 crops) | Total: 108.9ms
2026-07-20 17:30:43.471 [DEBUG] [Frame 0615] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 68.7ms (3 crops) | Total: 110.6ms
2026-07-20 17:30:43.535 [DEBUG] [Frame 0616] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(fp16): 25.9ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 64.0ms
2026-07-20 17:30:43.646 [DEBUG] [Frame 0617] Decode(GPU): 12.1ms | Preprocess: 1.3ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 68.4ms (3 crops) | Total: 111.1ms
2026-07-20 17:30:43.752 [DEBUG] [Frame 0618] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 66.4ms (3 crops) | Total: 106.6ms
2026-07-20 17:30:43.861 [DEBUG] [Frame 0619] Decode(GPU): 11.5ms | Preprocess: 1.0ms | YOLO(fp16): 26.5ms | DINOv2(fp16): 66.1ms (3 crops) | Total: 108.4ms
2026-07-20 17:30:43.924 [DEBUG] [Frame 0620] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 63.7ms
2026-07-20 17:30:43.985 [DEBUG] [Frame 0621] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 22.8ms (1 crops) | Total: 61.0ms
2026-07-20 17:30:44.092 [DEBUG] [Frame 0622] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 66.5ms (3 crops) | Total: 107.0ms
2026-07-20 17:30:44.180 [DEBUG] [Frame 0623] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 45.4ms (2 crops) | Total: 87.7ms
2026-07-20 17:30:44.266 [DEBUG] [Frame 0624] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(fp16): 24.9ms | DINOv2(fp16): 45.7ms (2 crops) | Total: 85.7ms
2026-07-20 17:30:44.352 [DEBUG] [Frame 0625] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 86.6ms
2026-07-20 17:30:44.440 [DEBUG] [Frame 0626] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 45.4ms (2 crops) | Total: 87.2ms
2026-07-20 17:30:44.546 [DEBUG] [Frame 0627] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 66.2ms (3 crops) | Total: 106.5ms
2026-07-20 17:30:44.655 [DEBUG] [Frame 0628] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 66.7ms (3 crops) | Total: 109.0ms
2026-07-20 17:30:44.718 [DEBUG] [Frame 0629] Decode(GPU): 11.7ms | Preprocess: 1.0ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.5ms (1 crops) | Total: 62.4ms
2026-07-20 17:30:44.804 [DEBUG] [Frame 0630] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(fp16): 25.6ms | DINOv2(fp16): 44.9ms (2 crops) | Total: 86.0ms
2026-07-20 17:30:44.889 [DEBUG] [Frame 0631] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 85.7ms
2026-07-20 17:30:44.997 [DEBUG] [Frame 0632] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 67.2ms (3 crops) | Total: 107.8ms
2026-07-20 17:30:45.106 [DEBUG] [Frame 0633] Decode(GPU): 11.0ms | Preprocess: 1.2ms | YOLO(fp16): 25.5ms | DINOv2(fp16): 68.9ms (3 crops) | Total: 109.3ms
2026-07-20 17:30:45.169 [DEBUG] [Frame 0634] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(fp16): 25.4ms | DINOv2(fp16): 22.7ms (1 crops) | Total: 62.6ms
2026-07-20 17:30:45.279 [DEBUG] [Frame 0635] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(fp16): 25.7ms | DINOv2(fp16): 67.1ms (3 crops) | Total: 109.5ms
2026-07-20 17:30:45.367 [DEBUG] [Frame 0636] Decode(GPU): 12.4ms | Preprocess: 1.5ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 46.0ms (2 crops) | Total: 88.0ms
2026-07-20 17:30:45.451 [DEBUG] [Frame 0637] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(fp16): 26.1ms | DINOv2(fp16): 44.4ms (2 crops) | Total: 84.6ms
2026-07-20 17:30:45.512 [DEBUG] [Frame 0638] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(fp16): 24.3ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 60.9ms
2026-07-20 17:30:45.621 [DEBUG] [Frame 0639] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 68.6ms (3 crops) | Total: 108.8ms
2026-07-20 17:30:45.683 [DEBUG] [Frame 0640] Decode(GPU): 10.5ms | Preprocess: 1.0ms | YOLO(fp16): 26.7ms | DINOv2(fp16): 22.4ms (1 crops) | Total: 62.1ms
2026-07-20 17:30:45.768 [DEBUG] [Frame 0641] Decode(GPU): 10.7ms | Preprocess: 1.3ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 44.8ms (2 crops) | Total: 85.1ms
2026-07-20 17:30:45.854 [DEBUG] [Frame 0642] Decode(GPU): 12.4ms | Preprocess: 1.2ms | YOLO(fp16): 25.2ms | DINOv2(fp16): 45.0ms (2 crops) | Total: 86.1ms
2026-07-20 17:30:45.916 [DEBUG] [Frame 0643] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(fp16): 24.8ms | DINOv2(fp16): 22.3ms (1 crops) | Total: 61.4ms
2026-07-20 17:30:46.001 [DEBUG] [Frame 0644] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(fp16): 25.3ms | DINOv2(fp16): 45.3ms (2 crops) | Total: 85.0ms
2026-07-20 17:30:46.065 [DEBUG] [Frame 0645] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(fp16): 26.6ms | DINOv2(fp16): 22.9ms (1 crops) | Total: 64.0ms
2026-07-20 17:30:46.150 [DEBUG] [Frame 0646] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(fp16): 25.1ms | DINOv2(fp16): 45.8ms (2 crops) | Total: 85.7ms
2026-07-20 17:30:46.234 [DEBUG] [Frame 0647] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(fp16): 24.2ms | DINOv2(fp16): 44.1ms (2 crops) | Total: 83.3ms
2026-07-20 17:30:46.320 [DEBUG] [Frame 0648] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(fp16): 25.8ms | DINOv2(fp16): 45.2ms (2 crops) | Total: 85.8ms
